filename,source_report,buffer,prefix,report_type,router,seed,ttl,oppo_cache_miss,drop_list,drop_pit,drop_nonce,query_count,duplicated_query,static_cache_hit,static_cache_miss,response_count,average_interval,caching_gain_index,retrieval_latency_reduction,interest_satisfaction_rate,delivery_prob,overhead_ratio,latency_avg,hopcount_avg,buffertime_avg
TEST_SprayAndWaitRouter_13_100_64M_2_MessageStatsReport.txt,MessageStatsReport,64,TEST,2,SprayAndWaitRouter,13,100,2450.0,0.0,501.0,2.0,385.0,215.0,90.0,294.0,188.0,1059.0,59.57,17.04,55.56,0.3682,11.313,2133.882,1.9678,5118.3544
TEST_SprayAndWaitRouter_27_150_128M_2_CCN_application_reporter.txt,Unknown,128,TEST,2,SprayAndWaitRouter,27,150,2507.0,0.0,426.0,4.0,383.0,217.0,115.0,309.0,253.0,1396.0,62.68,23.16,75.93,0.4847,8.5992,3040.9342,2.0911,8046.0537
TEST_SprayAndWaitRouter_27_50_256M_2_MessageStatsReport.txt,MessageStatsReport,256,TEST,2,SprayAndWaitRouter,27,50,1996.0,0.0,336.0,0.0,383.0,217.0,97.0,264.0,146.0,611.0,64.48,6.19,61.11,0.2668,15.0245,1083.7555,1.8695,2440.0351
TEST_SprayAndWaitRouter_27_100_4M_2_MessageStatsReport.txt,MessageStatsReport,4,TEST,2,SprayAndWaitRouter,27,100,2281.0,0.0,385.0,31.0,383.0,217.0,106.0,287.0,201.0,1029.0,62.22,23.21,70.37,0.3607,11.3134,1919.3492,2.0575,4274.6653
TEST_SprayAndWaitRouter_13_200_16M_2_MessageStatsReport.txt,MessageStatsReport,16,TEST,2,SprayAndWaitRouter,13,200,2830.0,0.0,580.0,9.0,385.0,215.0,102.0,341.0,245.0,1665.0,60.67,15.55,64.81,0.4876,8.5209,3672.1579,2.0745,10618.3322
TEST_SprayAndWaitRouter_13_50_16M_2_MessageStatsReport.txt,MessageStatsReport,16,TEST,2,SprayAndWaitRouter,13,50,1897.0,0.0,379.0,2.0,385.0,215.0,63.0,229.0,117.0,840.0,59.38,10.91,51.85,0.2581,15.7603,1074.2469,1.8819,2434.0146
TEST_SprayAndWaitRouter_27_250_8M_2_MessageStatsReport.txt,MessageStatsReport,8,TEST,2,SprayAndWaitRouter,27,250,2667.0,0.0,470.0,92.0,383.0,217.0,118.0,333.0,285.0,1719.0,62.0,23.06,79.63,0.5381,7.722,3826.624,2.2102,10339.4359
TEST_SprayAndWaitRouter_13_50_32M_2_CCN_application_reporter.txt,Unknown,32,TEST,2,SprayAndWaitRouter,13,50,1897.0,0.0,379.0,2.0,385.0,215.0,63.0,229.0,117.0,840.0,59.38,10.91,51.85,0.2581,15.7603,1074.2469,1.8819,2434.0146
TEST_SprayAndWaitRouter_13_250_128M_2_MessageStatsReport.txt,MessageStatsReport,128,TEST,2,SprayAndWaitRouter,13,250,2921.0,0.0,597.0,5.0,385.0,215.0,108.0,353.0,269.0,1974.0,60.5,17.79,70.37,0.5167,8.0167,4150.3098,2.1134,13696.1678
TEST_SprayAndWaitRouter_13_250_32M_2_MessageStatsReport.txt,MessageStatsReport,32,TEST,2,SprayAndWaitRouter,13,250,2921.0,0.0,597.0,5.0,385.0,215.0,108.0,353.0,269.0,1974.0,60.5,17.79,70.37,0.5167,8.0167,4150.3098,2.1134,13696.1678
TEST_SprayAndWaitRouter_27_50_16M_2_CCN_application_reporter.txt,Unknown,16,TEST,2,SprayAndWaitRouter,27,50,1996.0,0.0,336.0,0.0,383.0,217.0,97.0,264.0,146.0,611.0,64.48,6.19,61.11,0.2668,15.0245,1083.7555,1.8695,2440.0351
TEST_SprayAndWaitRouter_13_100_256M_2_CCN_application_reporter.txt,Unknown,256,TEST,2,SprayAndWaitRouter,13,100,2450.0,0.0,501.0,2.0,385.0,215.0,90.0,294.0,188.0,1059.0,59.57,17.04,55.56,0.3682,11.313,2133.882,1.9678,5118.3544
TEST_SprayAndWaitRouter_13_200_8M_2_CCN_application_reporter.txt,Unknown,8,TEST,2,SprayAndWaitRouter,13,200,2747.0,0.0,563.0,62.0,385.0,215.0,102.0,330.0,224.0,1545.0,60.49,15.95,62.96,0.4673,8.9411,3354.7778,2.1161,8664.3511
TEST_SprayAndWaitRouter_27_200_16M_2_MessageStatsReport.txt,MessageStatsReport,16,TEST,2,SprayAndWaitRouter,27,200,2633.0,0.0,460.0,14.0,383.0,217.0,117.0,325.0,284.0,1583.0,61.88,25.24,77.78,0.5246,7.9214,3588.7345,2.1134,10742.0677
TEST_SprayAndWaitRouter_27_100_32M_2_MessageStatsReport.txt,MessageStatsReport,32,TEST,2,SprayAndWaitRouter,27,100,2318.0,0.0,393.0,5.0,383.0,217.0,112.0,296.0,219.0,1068.0,62.69,20.99,72.22,0.4015,10.3801,2171.9254,2.0415,5188.8417
TEST_SprayAndWaitRouter_27_100_16M_2_MessageStatsReport.txt,MessageStatsReport,16,TEST,2,SprayAndWaitRouter,27,100,2318.0,0.0,393.0,5.0,383.0,217.0,112.0,296.0,219.0,1068.0,62.69,20.99,72.22,0.4015,10.3801,2171.9254,2.0415,5188.2049
TEST_SprayAndWaitRouter_27_50_64M_2_CCN_application_reporter.txt,Unknown,64,TEST,2,SprayAndWaitRouter,27,50,1996.0,0.0,336.0,0.0,383.0,217.0,97.0,264.0,146.0,611.0,64.48,6.19,61.11,0.2668,15.0245,1083.7555,1.8695,2440.0351
TEST_SprayAndWaitRouter_13_250_256M_2_CCN_application_reporter.txt,Unknown,256,TEST,2,SprayAndWaitRouter,13,250,2921.0,0.0,597.0,5.0,385.0,215.0,108.0,353.0,269.0,1974.0,60.5,17.79,70.37,0.5167,8.0167,4150.3098,2.1134,13696.1678
TEST_SprayAndWaitRouter_13_150_32M_2_CCN_application_reporter.txt,Unknown,32,TEST,2,SprayAndWaitRouter,13,150,2672.0,0.0,543.0,4.0,385.0,215.0,99.0,324.0,218.0,1424.0,60.36,15.69,61.11,0.437,9.5367,2902.2018,2.0486,7950.8598
TEST_SprayAndWaitRouter_27_50_32M_2_MessageStatsReport.txt,MessageStatsReport,32,TEST,2,SprayAndWaitRouter,27,50,1996.0,0.0,336.0,0.0,383.0,217.0,97.0,264.0,146.0,611.0,64.48,6.19,61.11,0.2668,15.0245,1083.7555,1.8695,2440.0351
